,Id,idhogar,Target,hacdor,hacapo,v14a,refrig,paredblolad,paredzocalo,paredpreb,pisocemento,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,eviv1,eviv2,eviv3,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,v2a1-missing,v2a1,dependency,edjefe,edjefa,meaneduc,overcrowding,rooms,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,v18q1,tamviv,hhsize,hogar_nin,hogar_adul,hogar_mayor,bedrooms,qmobilephone,hhsize-diff,elec,elec-missing,walls,roof,floor,walls+roof+floor,warning,bonus,phones-per-capita,tablets-per-capita,rooms-per-capita,rent-per-capita,v18q-min,v18q-sum,v18q-count,v18q-std,v18q-range_,dis-min,dis-max,dis-sum,female-min,female-max,female-sum,female-std,female-range_,estadocivil1-min,estadocivil1-max,estadocivil1-sum,estadocivil2-min,estadocivil2-max,estadocivil2-std,estadocivil3-min,estadocivil3-max,estadocivil3-std,estadocivil4-min,estadocivil4-max,estadocivil5-min,estadocivil5-max,estadocivil5-sum,estadocivil6-min,estadocivil6-max,estadocivil7-min,estadocivil7-max,estadocivil7-sum,estadocivil7-std,parentesco1-min,parentesco1-max,parentesco1-std,parentesco2-min,parentesco2-max,parentesco2-std,parentesco3-min,parentesco3-max,parentesco3-sum,parentesco4-min,parentesco4-max,parentesco4-sum,parentesco5-min,parentesco5-max,parentesco6-min,parentesco6-max,parentesco6-sum,parentesco7-min,parentesco7-max,parentesco8-min,parentesco8-max,parentesco9-min,parentesco9-max,parentesco9-sum,parentesco10-min,parentesco10-max,parentesco11-min,parentesco11-max,parentesco11-sum,parentesco12-min,parentesco12-max,parentesco12-sum,instlevel1-min,instlevel1-max,instlevel1-sum,instlevel2-min,instlevel2-max,instlevel2-sum,instlevel2-std,instlevel3-min,instlevel3-max,instlevel3-sum,instlevel3-std,instlevel4-min,instlevel4-max,instlevel4-sum,instlevel4-std,instlevel5-min,instlevel5-max,instlevel5-sum,instlevel6-min,instlevel6-max,instlevel7-min,instlevel7-max,instlevel8-min,instlevel8-max,instlevel8-sum,instlevel8-std,instlevel9-min,instlevel9-max,mobilephone-min,mobilephone-std,mobilephone-range_,rez_esc-min,rez_esc-max,escolari-min,escolari-max,escolari-sum,escolari-std,escolari-range_,age-min,age-max,age-sum,age-std,age-range_,inst-max,inst-std,inst-range_,escolari/age-min,escolari/age-max,escolari/age-sum,escolari/age-std,escolari/age-range_,inst/age-max,inst/age-std,inst/age-range_,tech-min,tech-sum,tech-std,tech-range_,female-head
2304,ID_8db52cd5d,0f3e65c83,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,2.0,0.0,0.0,2.3333333,1.0,4,0,2,2,0,1,1,0,3,0.0,3,3,0,3,2,3,3,0,2.0,False,2,2,2,6,0,1,1.0,0.0,1.3333333333333333,0.0,0,0,3,0.0,0,0,0,0,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.5773502691896258,0,1,1,0.5773502691896258,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,6,7,3.2145502536643185,6,53,81,214,15.885003409925142,28,2,1.0,2,0.0,0.11320754716981132,0.125553226182157,0.062104053778980366,0.11320754716981132,0.03773584905660377,0.019240022648873527,0.03773584905660377,1,3,0.0,0,0
2305,ID_78756b80a,c86397adb,2.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,0.0,0.0,6.0,6.0,0.5,4,0,0,0,0,1,1,0,1,0.0,1,1,0,1,0,2,1,0,2.0,False,1,1,1,3,1,1,1.0,0.0,4.0,0.0,0,0,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,1,1,0,0,0,0,0,0,0,0,,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0.0,0.0,6,6,6,,0,55,55,55,,0,2,,0,0.10909090909090909,0.10909090909090909,0.10909090909090909,,0.0,0.03636363636363636,,0.0,1,1,,0,1
2306,ID_f3f5ce07d,a9275d7fc,4.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,False,100000.0,1.0,0.0,6.0,11.5,0.66666669,6,0,1,1,0,1,1,0,2,0.0,2,2,0,2,1,3,1,0,2.0,False,1,1,1,3,0,1,0.5,0.0,3.0,50000.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.7071067811865476,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,0,0.0,0.0,6,17,23,7.7781745930520225,11,47,90,137,30.405591591021544,43,8,4.242640687119285,6,0.06666666666666667,0.3617021276595745,0.42836879432624114,0.20862157515858423,0.29503546099290784,0.1702127659574468,0.10464511702666164,0.14799054373522458,1,2,0.0,0,1
2307,ID_d4b0e2a0d,da971a504,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,0.33333334,11.0,0.0,8.0,1.3333334,5,0,2,2,1,1,2,1,3,0.0,4,4,1,3,0,3,3,0,2.0,False,2,2,2,6,0,1,0.75,0.0,1.25,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,0,0,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,0,0,0.0,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,2,11,28,4.69041575982343,9,10,46,121,18.080837001274766,36,4,1.7320508075688772,3,0.044444444444444446,0.55,1.2335748792270533,0.21697306116680715,0.5055555555555556,0.2,0.07348118286567008,0.17777777777777778,1,4,0.0,0,0
2308,ID_b30f38831,3b5d0b2a4,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,True,,0.0,0.0,3.0,3.0,0.25,6,0,0,0,0,1,1,0,1,0.0,1,1,0,1,0,4,1,0,2.0,False,1,1,2,4,0,1,1.0,0.0,6.0,,0,0,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,1,0,0,0,,1,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0.0,0.0,3,3,3,,0,58,58,58,,0,1,,0,0.05172413793103448,0.05172413793103448,0.05172413793103448,,0.0,0.017241379310344827,,0.0,1,1,,0,1
2309,ID_367bfbabd,a4099d16c,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,True,,1.0,0.0,16.0,13.5,1.3333334,5,1,0,1,1,2,3,2,2,0.0,4,4,2,2,0,3,2,0,2.0,False,2,2,2,6,0,1,0.5,0.0,1.25,,0,0,4,0.0,0,0,0,0,0,1,3,0.5,1,0,1,2,0,0,0.0,0,0,0.0,0,1,0,1,1,0,0,0,0,0,0.0,0,1,0.5,0,0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,0,0,0,0,1,1,0.5,0,0,1,0.0,0,0.0,0.0,0,16,27,8.05708797684788,16,4,58,100,25.4296414970142,54,7,3.4034296427770228,7,0.0,0.5,0.6896551724137931,0.2359823582488254,0.5,0.21875,0.10313866128179477,0.21875,1,4,0.0,0,1
2310,ID_5ab7adcca,136f4156b,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,8.0,1.0,0.0,4.0,0.5,6,0,1,1,0,1,1,0,2,0.0,2,2,0,2,2,4,0,0,2.0,False,1,2,2,5,0,1,0.0,0.0,3.0,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,0,0,0.0,0,1,1,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,7,8,4.242640687119285,6,73,76,149,2.1213203435596424,3,3,1.4142135623730951,2,0.013157894736842105,0.0958904109589041,0.10904830569574621,0.05850072324524609,0.082732516222062,0.0410958904109589,0.019755146193928416,0.027937995674116797,0,0,0.0,0,0
2311,ID_837d0f43f,aa3b13b76,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,False,250000.0,0.0,0.0,11.0,12.5,0.5,7,0,1,1,0,1,1,0,2,1.0,2,2,0,2,0,4,2,0,2.0,False,2,2,2,6,0,3,1.0,0.5,3.5,125000.0,1,2,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,0,0,0,0,1,1,0.7071067811865476,0,0,1,0.0,0,0.0,0.0,11,14,25,2.1213203435596424,3,30,63,93,23.33452377915607,33,7,2.1213203435596424,3,0.1746031746031746,0.4666666666666667,0.6412698412698412,0.20652007577511863,0.2920634920634921,0.23333333333333334,0.12009591363009617,0.16984126984126985,2,4,0.0,0,1
2312,ID_7af3fbd36,c78adbbf5,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,8.0,3.0,0.0,4.5,0.66666669,5,0,1,1,0,1,1,0,2,0.0,2,2,0,2,2,3,1,0,2.0,False,2,0,2,4,0,1,0.5,0.0,2.5,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,1,1,0.7071067811865476,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,3,6,9,2.1213203435596424,3,66,69,135,2.1213203435596424,3,2,0.7071067811865476,1,0.045454545454545456,0.08695652173913043,0.1324110671936759,0.029346328863473308,0.04150197628458498,0.028985507246376812,0.00978210962115777,0.01383399209486166,1,2,0.0,0,0
2313,ID_b0d4bd661,b50f86d2a,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,2.0,1.0,0.0,2.3333333,1.5,4,0,2,2,0,1,1,0,3,0.0,3,3,0,3,2,2,3,0,2.0,False,2,2,2,6,0,1,1.0,0.0,1.3333333333333333,0.0,0,0,3,0.0,0,0,1,1,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.5773502691896258,0,1,1,0.5773502691896258,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,6,7,3.2145502536643185,6,60,82,220,11.718930554164633,22,2,1.0,2,0.0,0.1,0.11219512195121951,0.05455641973921177,0.1,0.03333333333333333,0.016865428598917733,0.03333333333333333,1,3,0.0,0,0
2314,ID_40e19965e,1df363302,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,8.0,17.0,0.0,14.0,0.66666669,5,0,1,1,0,1,1,0,2,0.0,2,2,0,2,2,3,1,0,2.0,False,0,0,2,2,0,1,0.5,0.0,2.5,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,0,0,0,0,1,1,0.7071067811865476,0,0,1,0.0,0,0.0,0.0,11,17,28,4.242640687119285,6,65,69,134,2.8284271247461903,4,7,2.1213203435596424,3,0.16923076923076924,0.2463768115942029,0.4156075808249722,0.05455048969688861,0.07714604236343367,0.10144927536231885,0.028221207097523304,0.039910813823857305,1,2,0.0,0,0
2315,ID_2daef588f,bac899239,2.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,0.5,0.0,2.0,5.5,1.5,3,0,1,1,0,2,2,0,3,0.0,3,3,1,2,0,2,2,0,2.0,False,2,2,2,6,1,1,0.6666666666666666,0.0,1.0,0.0,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,1,0.5773502691896258,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0.5773502691896258,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,0,0,0.0,0,1,2,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,2.0,2,9,19,3.785938897200183,7,17,53,118,19.5021366350801,36,3,1.1547005383792517,2,0.041666666666666664,0.47058823529411764,0.6820662227155012,0.220174747539699,0.42892156862745096,0.17647058823529413,0.08151741405331726,0.1556372549019608,1,3,0.0,0,1
2316,ID_4271ae48a,e7d7627c6,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,False,0.0,1.0,0.0,3.0,9.0,0.66666669,5,0,1,1,0,1,1,0,2,1.0,2,2,0,2,1,3,2,0,2.0,False,2,2,2,6,0,3,1.0,0.5,2.5,0.0,1,2,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.7071067811865476,0,0,1,0.0,0,0.0,0.0,3,15,18,8.48528137423857,12,54,68,122,9.899494936611665,14,7,4.242640687119285,6,0.04411764705882353,0.2777777777777778,0.32189542483660133,0.16522266292430768,0.23366013071895425,0.12962962962962962,0.08126336101871542,0.11492374727668844,2,4,0.0,0,1
2317,ID_6b2861266,6d371c3a0,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,False,0.0,0.25,11.0,0.0,10.75,1.6666666,7,0,3,3,0,2,2,0,5,0.0,5,5,1,4,0,3,5,0,2.0,False,2,2,2,6,0,2,1.0,0.0,1.4,0.0,0,0,5,0.0,0,0,0,0,0,1,2,0.5477225575051661,1,0,0,0,0,0,0.0,0,1,0.5477225575051661,0,0,0,0,0,0,0,0,1,3,0.5477225575051661,0,1,0.447213595499958,0,1,0.4472135954999579,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,3,0.5477225575051661,0,1,1,0,0,0,0,0,1,1,0.447213595499958,0,0,1,0.0,0,0.0,0.0,8,16,52,3.361547262794322,8,16,50,156,15.61089363233252,34,7,1.7320508075688774,4,0.17391304347826086,0.6956521739130435,2.0330175983436853,0.2221916679806409,0.5217391304347826,0.30434782608695654,0.0964229524472845,0.2391304347826087,1,5,0.0,0,0
2318,ID_25cb0927d,b55dbe371,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,False,0.0,0.33333334,15.0,0.0,13.666667000000002,2.0,5,0,2,2,0,2,2,0,4,0.0,4,4,1,3,0,2,1,0,2.0,False,2,2,2,6,0,3,0.25,0.0,1.25,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,0,0,0,1,0.5773502691896257,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,0,0,0,0,0,0,0,1,3,0.5,0,0,1,0.0,0,0.0,0.0,10,15,51,2.217355782608345,5,16,52,144,18.76166303929372,36,7,2.0,4,0.2692307692307692,0.625,1.6826923076923075,0.17171382751589284,0.3557692307692308,0.2916666666666667,0.07403516614932876,0.15705128205128208,1,4,0.0,0,0
2319,ID_97b44c265,2f4eae32e,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,False,100000.0,1.0,11.0,0.0,11.5,2.0,4,0,1,1,1,2,3,1,3,1.0,4,4,2,2,0,2,3,0,2.0,False,0,0,1,1,0,3,0.75,0.25,1.0,25000.0,1,4,4,0.0,0,0,0,0,0,1,3,0.5,1,0,1,1,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0,1,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0.0,0,1,1,0.5,0,1,1,0,0,0,0,0,1,1,0.5,0,0,1,0.0,0,0.0,0.0,1,12,32,4.96655480858378,11,7,43,108,18.76166303929372,36,7,2.5,6,0.14285714285714285,0.5333333333333333,1.2110741971207086,0.16482126063938005,0.3904761904761905,0.2,0.04457402172032907,0.10697674418604652,2,8,0.0,0,0
2320,ID_3bc1e0292,56aae6428,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,True,,1.5,0.0,7.0,9.5,5.0,1,0,1,1,2,2,4,2,3,0.0,5,5,3,2,0,1,1,0,2.0,False,0,0,0,0,3,1,0.2,0.0,0.2,,0,0,5,0.0,0,0,0,0,0,1,4,0.4472135954999579,1,0,1,1,0,1,0.5477225575051661,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5477225575051661,0,1,0.4472135954999579,0,1,0.4472135954999579,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.5477225575051662,0,0,0,0.0,0,1,2,0.5477225575051661,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,3.0,0,7,20,3.3166247903554003,7,1,36,99,14.75466028073842,35,3,1.3416407864998738,3,0.0,0.3888888888888889,0.8257575757575757,0.14481833364677466,0.3888888888888889,0.16666666666666666,0.0639243124537242,0.16666666666666666,1,5,0.0,0,1
2321,ID_e6059fcf7,7f5fff660,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,False,0.0,1.0,0.0,6.0,8.5,0.5,5,0,1,1,0,1,1,0,2,0.0,2,2,0,2,1,4,2,0,2.0,False,0,0,1,1,1,1,1.0,0.0,2.5,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0.7071067811865476,0,1,0.7071067811865476,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.7071067811865476,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,6,11,17,3.5355339059327378,5,28,75,103,33.23401871576773,47,4,1.4142135623730951,2,0.08,0.39285714285714285,0.47285714285714286,0.22122340725693415,0.31285714285714283,0.14285714285714285,0.0821590736235798,0.11619047619047618,1,2,0.0,0,1
2322,ID_ba8e2b9ba,250d7ecdf,3.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,False,30000.0,1.3333334,12.0,0.0,11.333333,2.3333333,5,1,2,3,3,1,4,4,3,0.0,7,7,4,3,0,3,4,0,2.0,False,1,0,1,2,1,1,0.5714285714285714,0.0,0.7142857142857143,4285.714285714285,0,0,7,0.0,0,0,0,0,0,1,4,0.5345224838248488,1,0,1,4,0,1,0.4879500364742666,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.37796447300922725,0,1,0.37796447300922725,0,1,0.37796447300922725,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,1,1,0.37796447300922725,0,0,0,0.0,0,0,0,0.0,0,1,2,0,0,0,0,0,1,1,0.37796447300922725,0,0,1,0.0,0,0.0,0.0,0,12,36,5.843188953205018,12,2,27,93,11.025943432261412,25,7,2.7516228977511745,7,0.0,0.5238095238095238,1.6149776149776147,0.2345792111993313,0.5238095238095238,0.2692307692307692,0.10740523501277922,0.2692307692307692,1,7,0.0,0,0
2323,ID_4655d2362,a8c988bd6,4.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,False,0.0,1.5,6.0,0.0,14.5,2.5,4,0,2,2,0,3,3,0,5,0.0,5,5,3,2,0,2,5,0,2.0,False,2,2,2,6,0,2,1.0,0.0,0.8,0.0,0,0,5,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,0,0,0,0,0.0,0,1,0.5477225575051661,0,0,0,0,0,0,0,0,1,3,0.5477225575051661,0,1,0.447213595499958,0,1,0.447213595499958,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4472135954999579,0,1,1,0.447213595499958,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,1,0.0,0,0.0,1.0,4,12,40,3.391164991562634,8,12,53,141,18.926172354705006,41,6,2.16794833886788,5,0.11320754716981132,0.6111111111111112,1.8303792643415284,0.1947475063985045,0.49790356394129986,0.35714285714285715,0.13455115853203153,0.3194070080862534,1,5,0.0,0,0
